date,open,close,high,low,volume
2011-09-23,400.2800,404.3000,406.7400,399.8500,19509900
2011-09-22,401.0300,401.8200,409.8200,396.7000,34562600
2011-09-21,419.6400,412.1400,421.5900,412.0000,21612300
2011-09-20,415.2500,413.4500,422.8600,411.1900,27689900
2011-09-19,397.0000,411.6300,413.2300,395.2000,29375800
2011-09-16,395.5400,400.5000,400.5000,395.0300,24915500
2011-09-15,391.4300,392.9600,393.6600,389.9000,14887800
2011-09-14,387.0200,389.3000,392.2100,385.7600,19084600
2011-09-13,382.1400,384.6200,386.2100,380.2500,15734300
2011-09-12,373.0000,379.9400,380.8800,371.9000,16697300
2011-09-09,383.9300,377.4800,386.0000,375.0200,20171900
2011-09-08,382.4000,384.1400,388.6100,382.3100,14839800
2011-09-07,385.5600,383.9300,385.6000,382.0000,12492000
2011-09-06,367.3700,379.7400,380.3300,366.4800,18173500
2011-09-02,374.7400,374.0500,378.0000,371.8300,15676400
2011-09-01,385.8200,381.0300,387.3400,380.7200,12262500
2011-08-31,390.5700,384.8300,392.0800,381.8600,18663800
2011-08-30,388.2500,389.9900,391.8400,386.2100,14908500
2011-08-29,388.1800,389.9700,391.5000,388.0000,14453300
2011-08-26,371.1700,383.5800,383.8000,370.8000,22892600
2011-08-25,365.0800,373.7200,375.4500,365.0000,31098800
2011-08-24,373.4700,376.1800,378.9600,370.6000,20914300
2011-08-23,360.3000,373.6000,373.6400,357.0000,23444500
2011-08-22,364.5100,356.4400,364.8800,355.0900,19091100
2011-08-19,362.1700,356.0300,367.0000,356.0000,27697100
2011-08-18,370.8400,366.0500,372.6500,361.3700,30385000
2011-08-17,382.3100,380.4400,384.5200,378.0000,15733200
2011-08-16,381.5200,380.4800,383.3700,376.0600,17812500
2011-08-15,379.6300,383.4100,384.9700,378.0900,16436700
2011-08-12,378.0700,376.9900,379.6400,374.2300,18879800
2011-08-11,370.5200,373.7000,375.4500,364.7200,26482900
2011-08-10,371.1500,363.6900,374.6500,362.5000,31358700
2011-08-09,361.3000,374.0100,374.6100,355.0000,38629400
2011-08-08,361.6900,353.2100,367.7700,353.0200,40810600
2011-08-05,380.4400,373.6200,383.5000,362.5700,42992200
2011-08-04,389.4100,377.3700,391.3200,377.3500,31083700
2011-08-03,390.9800,392.5700,393.5500,382.2400,26388200
2011-08-02,397.6500,388.9100,397.9000,388.3500,22810100
2011-08-01,397.7800,396.7500,399.5000,392.3700,21829000
2011-07-29,387.6400,390.4800,395.1500,384.0000,22568800
2011-07-28,391.6200,391.8200,396.9900,388.1300,21200200
2011-07-27,400.5900,392.5900,402.6400,392.1500,23523900
2011-07-26,400.0000,403.4100,404.5000,399.6800,17006300
2011-07-25,390.3500,398.5000,400.0000,389.6200,21045000
2011-07-22,388.3200,393.3000,395.0500,387.7500,18395400
2011-07-21,386.9500,387.2900,390.0600,383.9000,18787700
2011-07-20,396.1200,386.9000,396.2700,386.0000,33590100
2011-07-19,378.0000,376.8500,378.6500,373.3200,29140700
2011-07-18,365.4300,373.8000,374.6500,365.2800,20419100
2011-07-15,361.1700,364.9200,365.0000,359.1700,17265800
2011-07-14,361.0100,357.7700,361.6100,356.3400,15346300
2011-07-13,358.3300,358.0200,360.0000,356.3800,13973300
2011-07-12,353.5300,353.7500,357.6800,348.6200,16113400
2011-07-11,356.3400,354.0000,359.7700,352.8200,15809800
2011-07-08,353.3400,359.7100,360.0000,352.2000,17486900
2011-07-05,343.0000,349.4300,349.8300,342.5000,12680500
2011-07-01,335.9500,343.2600,343.5000,334.2000,15732300
2011-06-30,334.7000,335.6700,336.1300,332.8400,11534100
2011-06-29,336.0400,334.0400,336.3700,331.8800,12590900
2011-06-28,333.6500,335.2600,336.7000,333.4400,10496800
2011-06-27,327.5900,332.0400,333.9000,327.2500,12136200
2011-06-24,331.3700,326.3500,333.1500,325.0900,15707400
2011-06-23,318.9400,331.2300,331.6900,318.1200,19964300
2011-06-22,325.1600,322.6100,328.9000,322.3800,13933100
2011-06-21,316.6800,325.3000,325.8000,315.2000,17610000
2011-06-20,317.3600,315.3200,317.7000,310.5000,22867200
2011-06-17,328.9900,320.2600,329.2500,319.3600,21965000
2011-06-16,326.9000,325.1600,328.6800,318.3300,18220500
2011-06-15,329.7500,326.7500,330.3000,324.8800,14257000
2011-06-14,330.0000,332.4400,333.2500,329.3100,11938400
2011-06-13,327.2000,326.6000,328.3100,325.0700,11766900
2011-06-10,330.5500,325.9000,331.6600,325.5100,15498400
2011-06-09,333.2500,331.4900,333.6700,330.7500,9824600
2011-06-08,331.7800,332.2400,334.8000,330.6500,11918700
2011-06-07,338.1700,332.0400,338.2200,331.9000,18920900
2011-06-06,345.7000,338.0400,347.0500,337.8100,16485800
2011-06-03,343.1800,343.4400,345.3300,342.0100,11187500
2011-06-02,346.5000,346.1000,347.9800,344.3000,12099400
2011-06-01,348.8700,345.5100,352.1300,344.6500,19786900
2011-05-31,341.1000,347.8300,347.8300,341.0000,14892600
2011-05-27,334.8000,337.4100,337.6300,334.3100,7271400
2011-05-26,335.9700,335.0000,336.8900,334.4300,7948600
2011-05-25,333.4300,336.7800,338.5600,332.8500,10500200
2011-05-24,335.5000,332.1900,335.9000,331.3400,11497400
2011-05-23,329.9700,334.4000,335.9800,329.4200,13651700
2011-05-20,339.5600,335.2200,340.9500,335.0200,12070300
2011-05-19,342.0800,340.5300,342.4100,338.6700,9308100
2011-05-18,336.4700,339.8700,341.0500,336.0000,11931800
2011-05-17,332.0000,336.1400,336.1400,330.7300,16154800
2011-05-16,339.2000,333.3000,341.2200,332.6000,16063400
2011-05-13,345.6600,340.5000,346.2500,340.3500,11647000
2011-05-12,346.1200,346.5700,347.1200,342.2700,11400000
2011-05-11,349.0200,347.2300,350.0000,345.2400,11952700
2011-05-10,348.8900,349.4500,349.6900,346.6600,10191300
2011-05-09,347.8600,347.6000,349.2000,346.5300,7312400
2011-05-06,349.6900,346.6600,350.0000,346.2100,10004800
2011-05-05,348.4000,346.7500,350.9500,346.0500,11998900
2011-05-04,348.2600,349.5700,351.8300,346.8800,13956600
2011-05-03,347.9900,348.2000,349.8900,345.6200,11191000
2011-05-02,349.7400,346.2800,350.4700,345.5000,15779900
2011-04-29,346.7800,350.1300,353.9500,346.6700,35900000
2011-04-28,346.1900,346.7500,349.7500,345.5200,12891400
2011-04-26,353.6200,350.4200,354.9900,349.3500,12065100
2011-04-25,350.3400,353.0100,353.7500,350.3000,9497500
2011-04-21,355.0000,350.7000,355.1300,348.5200,26898600
2011-04-20,343.5100,342.4100,345.7500,341.5000,24698800
2011-04-19,333.1000,337.8600,337.9800,331.7100,14958800
2011-04-18,326.1000,331.8500,332.2300,320.1600,21865400
2011-04-15,333.3000,327.4600,333.6400,326.8000,16200200
2011-04-14,334.8000,332.4200,336.0000,332.0600,10778600
2011-04-13,335.0200,336.1300,336.1400,332.5200,12353700
2011-04-12,330.4900,332.4000,333.7300,330.2000,15201400
2011-04-11,334.0600,330.8000,335.6700,330.0200,14248100
2011-04-08,339.9200,335.0600,340.1500,333.9500,13466500
2011-04-07,338.1000,338.0800,340.4300,336.0300,13326800
2011-04-06,341.2200,338.0400,343.9000,337.1400,14361800
2011-04-05,336.9900,338.8900,342.2500,336.0000,17240400
2011-04-04,344.3100,341.1900,344.6000,338.4000,16447000
2011-04-01,351.1100,344.5600,351.5900,343.3000,14932500
2011-03-31,346.3600,348.5100,349.8000,346.0600,9786400
2011-03-30,350.6400,348.6300,350.8800,347.4400,11746900
2011-03-29,347.6600,350.9600,350.9600,346.0600,12582600
2011-03-28,353.1500,350.4400,354.3200,350.4400,11030300
2011-03-25,348.0700,351.5400,352.0600,347.0200,16032500
2011-03-24,341.8500,344.9700,346.0000,338.8600,14437900
2011-03-23,339.2800,339.1900,340.2200,335.9500,13310200
2011-03-22,342.5600,341.2000,342.6200,339.1400,11640100
2011-03-21,335.9900,339.3000,339.7400,335.2600,14747600
2011-03-18,337.1300,330.6700,338.2000,330.0000,26884600
2011-03-17,336.8300,334.6400,339.6100,330.6600,23519400
2011-03-16,342.0000,330.0100,343.0000,326.2600,41358500
2011-03-15,342.1000,345.4300,347.8400,340.1000,25681600
2011-03-14,353.1800,353.5600,356.4800,351.3100,15569900
2011-03-11,345.3300,351.9900,352.3200,345.0000,16813300
2011-03-10,349.1200,346.6700,349.7700,344.9000,18126400
2011-03-09,354.6900,352.4700,354.7600,350.6000,16189500
2011-03-08,354.9100,355.7600,357.4000,352.2500,12712000
2011-03-07,361.4000,355.3600,361.6700,351.3100,19482900
2011-03-04,360.0700,360.0000,360.2900,357.7500,16168600
2011-03-03,357.1900,359.5600,359.7900,355.9200,17858700
2011-03-02,349.9600,352.1200,354.3500,348.4000,21497400
2011-03-01,355.4700,349.3100,355.7200,347.6800,16261500
2011-02-28,351.2400,353.2100,355.0500,351.1200,14369300
2011-02-25,345.2600,348.1600,348.4300,344.8000,13544800
2011-02-24,344.0200,342.8800,345.1500,338.3700,17833300
2011-02-23,338.7700,342.6200,344.6400,338.6100,23973800
2011-02-22,342.1500,338.6100,345.4000,337.7200,31113900
2011-02-18,358.7100,350.5600,359.5000,349.5200,29077700
2011-02-17,357.2500,358.3000,360.2700,356.5200,18918900
2011-02-16,360.8000,363.1300,364.9000,360.5000,17044800
2011-02-15,359.1900,359.9000,359.9700,357.5500,10126300
2011-02-14,356.7900,359.1800,359.4800,356.7100,11073100
2011-02-11,354.7500,356.8500,357.8000,353.5400,13114400
2011-02-10,357.3900,354.5400,360.0000,348.0000,33126100
2011-02-09,355.1900,358.1600,359.0000,354.8700,17222400
2011-02-08,353.6800,355.2000,355.5200,352.1500,13579500
2011-02-07,347.8900,351.8800,353.2500,347.6400,17299100
2011-02-04,343.6400,346.5000,346.7000,343.5100,11479800
2011-02-03,343.8000,343.4400,344.2400,338.5500,14043100
2011-02-02,344.4500,344.3200,345.2500,343.5500,9238300
2011-02-01,341.3000,345.0300,345.6500,340.9800,15221100
2011-01-31,335.8000,339.3200,340.0400,334.3000,13461000
2011-01-28,344.1700,336.1000,344.4000,333.5300,21116400
2011-01-27,343.7800,343.2100,344.6900,342.8300,10169300
2011-01-26,342.9600,343.8500,345.6000,341.5000,18084500
2011-01-25,336.3300,341.4000,341.4400,334.5700,19436600
2011-01-24,326.8700,337.4500,337.4500,326.7200,20500100
2011-01-21,333.7700,326.7200,334.8800,326.6300,26915000
2011-01-20,336.4300,332.6800,338.3000,330.1200,27290500
2011-01-19,348.3500,338.8400,348.6000,336.8800,40494700
2011-01-18,329.5200,340.6500,344.7600,326.0000,66831600
2011-01-14,345.8900,348.4800,348.4800,344.4400,10998600
2011-01-13,345.1600,345.6800,346.6400,343.8500,10599300
2011-01-12,343.2500,344.4200,344.4300,342.0000,10790700
2011-01-11,344.8800,341.6400,344.9600,339.4700,15814500
2011-01-10,338.8300,342.4500,343.2300,337.1700,16000400
2011-01-07,333.9900,336.1200,336.3500,331.9000,11096800
2011-01-06,334.7200,333.7300,335.2500,332.9000,10709500
2011-01-05,329.5500,334.0000,334.3400,329.5000,9058700
2011-01-04,332.4400,331.2900,332.5000,328.1500,11038600
2011-01-03,325.6400,329.5700,330.2600,324.8400,15883600
2010-12-31,322.9500,322.5600,323.4800,321.3100,6911000
2010-12-30,325.4800,323.6600,325.5100,323.0500,5624800
2010-12-29,326.2200,325.2900,326.4500,325.1000,5826400
2010-12-28,325.9100,325.4700,326.6600,325.0600,6271500
2010-12-27,322.8500,324.6800,325.4400,321.5200,8906600
2010-12-23,325.0000,323.6000,325.1500,323.1700,7969900
2010-12-22,324.3600,325.1600,325.7200,323.5500,9497200
2010-12-21,323.0000,324.2000,324.3900,322.0500,9138700
2010-12-20,321.6000,322.2100,323.2500,318.2300,13731200
2010-12-17,321.6300,320.6100,321.7900,320.2300,13818900
2010-12-16,321.0900,321.2500,322.6100,320.1000,11483500
2010-12-15,320.0000,320.3600,323.0000,319.1900,14836000
2010-12-14,321.7300,320.2900,322.5400,319.0000,12536000
2010-12-13,324.3700,321.6700,325.0600,321.0000,15674000
2010-12-10,319.6500,320.5600,321.0500,318.6000,9375400
2010-12-09,322.1300,319.7600,322.5000,319.0200,10490500
2010-12-08,319.6300,321.0100,321.0200,317.1100,11454600
2010-12-07,323.8000,318.2100,323.9900,318.1200,13939900
2010-12-06,318.6400,320.1500,322.3300,318.4200,15939700
2010-12-03,317.0100,317.4400,318.6500,316.3400,12217600
2010-12-02,317.5300,318.1500,319.0000,314.8900,16529900
2010-12-01,315.2700,316.4000,317.7500,315.0000,16407600
2010-11-30,313.5400,311.1500,314.3600,310.8700,17885800
2010-11-29,315.5000,316.8700,317.4800,311.3800,15898100
2010-11-26,313.7400,315.0000,317.7000,312.9400,8485200
2010-11-24,312.0000,314.8000,315.4000,311.7500,14775900
2010-11-23,310.4500,308.7300,311.7500,306.5600,18504600
2010-11-22,306.6800,313.3600,313.3600,305.8700,13989400
2010-11-19,307.9700,306.7300,308.4000,305.2400,13731700
2010-11-18,305.2000,308.4300,309.6700,304.6900,17610400
2010-11-17,301.2000,300.5000,303.9900,297.7600,17102900
2010-11-16,305.7200,301.5900,307.6000,299.3200,23487500
2010-11-15,308.4600,307.0400,310.5400,306.2700,14382300
2010-11-12,316.0000,308.0300,316.5000,303.6300,28397900
2010-11-11,315.0000,316.6500,318.4000,314.2500,12903000
2010-11-10,316.6400,318.0300,318.7700,313.5500,13722400
2010-11-09,321.0500,316.0800,321.3000,314.5000,13698000
2010-11-08,317.2000,318.6200,319.7700,316.7600,10062800
2010-11-05,317.9900,317.1300,319.5700,316.7500,12901900
2010-11-04,315.4500,318.2700,320.1800,315.0300,22946000
2010-11-03,311.3700,312.8000,312.8800,308.5300,18155300
2010-11-02,307.0000,309.3600,310.1900,307.0000,15497500
2010-11-01,302.2200,304.1800,305.6000,302.2000,15138900
2010-10-29,304.2300,300.9800,305.8800,300.8700,15375400
2010-10-28,307.9500,305.2400,308.0000,300.9000,19680400
2010-10-27,307.6500,307.8300,309.9000,305.6000,14250100
2010-10-26,306.8700,308.0500,309.7400,305.6500,14033200
2010-10-25,309.0900,308.8400,311.6000,308.4400,14016500
2010-10-22,309.0700,307.4700,310.0400,306.3000,13313500
2010-10-21,312.3600,309.5200,314.7400,306.8000,19695000
2010-10-20,309.0000,310.5300,314.2500,306.8700,25772300
2010-10-19,303.4000,309.4900,313.7700,300.0200,44028000
2010-10-18,318.4700,318.0000,319.0000,314.2900,39036100
2010-10-15,307.4400,314.7400,315.0000,304.9100,32935500
2010-10-14,301.6900,302.3100,302.4700,300.4000,15546300
2010-10-13,300.2000,300.1400,301.9600,299.8000,22503300
2010-10-12,295.4100,298.5400,299.5000,292.4900,19948000
2010-10-11,294.7400,295.3600,297.2400,294.6000,15276900
2010-10-08,291.7100,294.0700,294.5000,290.0000,23514400
2010-10-07,290.3400,289.2200,290.4800,286.9100,14585700
2010-10-06,289.5900,289.1900,291.9900,285.2600,23959600
2010-10-05,282.0000,288.9400,289.4500,281.8200,17927400
2010-10-04,281.6000,278.6400,282.9000,277.7700,15546500
2010-10-01,286.1500,282.5200,286.5800,281.3500,16005100
2010-09-30,289.0000,283.7500,290.0000,281.2500,24049700
2010-09-29,287.2300,287.3700,289.8100,286.0000,16773000
2010-09-28,291.7700,286.8600,291.7700,275.0000,36965800
2010-09-27,293.9800,291.1600,294.7300,291.0100,17244100
2010-09-24,292.1000,292.3200,293.5300,290.5500,23196000
2010-09-23,286.3300,288.9200,292.7600,286.0000,28075600
2010-09-22,282.7100,287.7500,287.9800,282.4100,20903200
2010-09-21,283.8600,283.7700,287.3500,282.7900,23859800
2010-09-20,276.0800,283.2300,283.7800,275.8500,23524200
2010-09-17,277.6900,275.3700,277.9600,273.6800,22659900
2010-09-16,270.2400,276.5700,276.6700,269.5000,23289400
2010-09-15,268.1700,270.2200,270.3800,267.8400,15334600
2010-09-14,266.2100,268.0600,269.1700,265.5200,14576800
2010-09-13,265.8200,267.0400,268.2800,265.7600,13885000
2010-09-10,263.1900,263.4100,264.5000,261.4000,13840800
2010-09-09,265.0400,263.0700,266.5200,262.9200,15663400
2010-09-08,259.7800,262.9200,264.3900,259.1000,18805400
2010-09-07,256.6400,257.8100,259.5300,256.2500,12234200
2010-09-03,255.0900,258.7700,258.7800,254.5000,18599600
2010-09-02,251.2600,252.1700,252.1700,248.5700,14836700
2010-09-01,247.4700,250.3300,251.4600,246.2800,24894200
2010-08-31,241.8500,243.1000,244.5600,240.3500,15028100
2010-08-30,240.7600,242.5000,245.7500,240.6800,13688900
2010-08-27,241.7500,241.6200,242.6100,235.5600,19585400
2010-08-26,245.4500,240.2800,245.7500,240.2800,16660900
2010-08-25,238.0400,242.8900,243.9900,237.2000,21316700
2010-08-24,242.6700,239.9300,243.0000,238.6500,21520200
2010-08-23,251.7900,245.8000,252.0000,245.2500,14787200
2010-08-20,249.3900,249.6400,253.9200,249.0000,13722500
2010-08-19,252.8400,249.8800,253.4800,248.6800,15239500
2010-08-18,252.3600,253.0700,254.6700,251.5800,12132000
2010-08-17,250.0800,251.9700,254.6300,249.2000,15094300
2010-08-16,247.5800,247.6400,250.0100,246.6200,11372500
2010-08-13,251.6500,249.1000,251.8800,249.0900,12673900
2010-08-12,246.6900,251.7900,253.1000,246.1200,19104300
2010-08-11,255.4000,250.1900,255.6900,249.8100,22144800
2010-08-10,259.8500,259.4100,260.4500,257.5500,16140000
2010-08-09,261.4800,261.7500,262.1500,259.5700,10826000
2010-08-06,259.7800,260.0900,261.4900,257.6300,15889200
2010-08-05,261.7300,261.7000,263.1800,260.5500,10324900
2010-08-04,262.8400,262.9800,264.2800,260.3100,15013400
2010-08-03,261.0100,261.9300,263.2600,259.4200,14916200
2010-08-02,260.4400,261.8500,262.5900,259.6200,15287700
2010-07-30,255.8900,257.2500,259.7000,254.9000,16007500
2010-07-29,260.7100,258.1100,262.6500,256.1000,22993100
2010-07-28,263.6700,260.9600,265.9900,260.2500,18570900
2010-07-27,260.8700,264.0800,264.8000,260.3000,20884700
2010-07-26,260.0000,259.2800,260.1000,257.7100,15019700
2010-07-23,257.0900,259.9400,260.3800,256.2800,19049600
2010-07-22,257.6800,259.0200,260.0000,255.3100,23047100
2010-07-21,265.0900,254.2400,265.1500,254.0000,42345400
2010-07-20,242.9000,251.8900,252.9000,240.0100,38391100
2010-07-19,249.8800,245.5800,249.8800,239.6000,36588500
2010-07-16,253.1800,249.9000,254.9700,248.4100,37137800
2010-07-15,248.2300,251.4500,256.9700,247.3000,29459500
2010-07-14,249.3800,252.7300,255.8000,249.0000,29001700
2010-07-13,256.3200,251.8000,256.4000,246.4300,42533000
2010-07-12,258.5300,257.2900,261.8500,254.8600,20102800
2010-07-09,256.8900,259.6200,259.9000,255.1600,15475800
2010-07-08,262.4800,258.0900,262.9000,254.8900,26362300
2010-07-07,250.4900,258.6700,258.7700,249.7500,23377000
2010-07-06,251.0000,248.6300,252.8000,246.1600,21972700
2010-07-02,250.4900,246.9400,250.9300,243.2000,24780100
2010-07-01,254.3000,248.4800,254.8000,243.2200,36532000
2010-06-30,256.7100,251.5300,257.9700,250.0100,26409000
2010-06-29,264.1200,256.1700,264.3900,254.3000,40476600
2010-06-28,266.9300,268.3000,269.7500,264.5200,20891000
2010-06-25,270.0600,266.7000,270.2700,265.8100,19640800
2010-06-24,271.0000,269.0000,273.2000,268.1000,25509900
2010-06-23,274.5800,270.9700,274.6600,267.9000,27444900
2010-06-22,272.1600,273.8500,275.9700,271.5000,25616500
2010-06-21,277.6900,270.1700,279.0100,268.7300,27731800
2010-06-18,272.2500,274.0700,275.0000,271.4200,28022200
2010-06-17,270.6000,271.8700,272.9000,269.5000,31173400
2010-06-16,261.1000,267.2500,267.7500,260.6300,27988500
2010-06-15,255.6400,259.6900,259.8500,255.5000,20895500
2010-06-14,255.9600,254.2800,259.1500,254.0100,21534300
2010-06-11,248.2300,253.5100,253.8600,247.3700,19491400
2010-06-10,244.8400,250.5100,250.9800,242.2000,27727000
2010-06-09,251.4700,243.2000,251.9000,242.4900,30522500
2010-06-08,253.2400,249.3300,253.8000,245.6500,35741800
2010-06-07,258.2900,250.9400,259.1500,250.5500,31676500
2010-06-04,258.2100,255.9600,261.9000,254.6300,27082300
2010-06-03,265.1800,263.1200,265.5500,260.4100,23218100
2010-06-02,264.5400,263.9500,264.8000,260.3300,24591000
2010-06-01,259.6900,260.8300,265.9400,258.9600,31302600
2010-05-28,259.3900,256.8800,259.4000,253.3500,29129100
2010-05-27,250.6000,253.3500,253.8900,249.1100,23795800
2010-05-26,250.0800,244.1100,252.1300,243.7500,30380500
2010-05-25,239.3500,245.2200,246.7600,237.1600,37428800
2010-05-24,247.2800,246.7600,250.9000,246.2600,26937100
2010-05-21,232.8200,242.3200,244.5000,231.3500,43710400
2010-05-20,241.8800,237.7600,243.8500,236.2100,45818400
2010-05-19,249.5000,248.3400,252.9200,244.8500,36633100
2010-05-18,256.9800,252.3600,258.5500,250.2600,27952800
2010-05-17,254.7000,254.2200,256.1800,247.7100,27244100
2010-05-14,255.1600,253.8200,256.4800,249.5000,27120100
2010-05-13,263.2200,258.3600,265.0000,256.4000,21418300
2010-05-12,259.2400,262.0900,263.1300,258.7000,23370700
2010-05-11,251.8400,256.5200,259.8900,250.5000,30318100
2010-05-10,250.2500,253.9900,254.6500,248.5300,35153800
2010-05-07,243.7100,235.8600,246.5700,225.2100,59857800
2010-05-06,253.8300,246.2500,258.2500,199.2500,45923600
2010-05-05,253.0300,255.9900,258.1400,248.7300,31539400
2010-05-04,262.8900,258.6800,263.2900,256.7500,25850700
2010-05-03,263.8400,266.3500,267.8800,262.8800,16226500
2010-04-30,269.3100,261.0900,270.5700,261.0000,19373700
2010-04-29,263.0200,268.6400,270.0000,262.0100,19958600
2010-04-28,263.2500,261.6000,264.0000,256.4100,27085800
2010-04-27,267.2700,262.0400,267.8400,260.5200,25333700
2010-04-26,271.8800,269.5000,272.4600,268.1900,17109600
2010-04-23,267.9900,270.8300,272.1800,267.0000,28462700
2010-04-22,258.2400,266.4700,266.7500,256.2000,28336600
2010-04-21,258.8000,259.2200,260.2500,255.7300,35085400
2010-04-20,248.5400,244.5900,249.2500,242.9600,26368800
2010-04-19,247.0300,247.0700,247.8900,241.7700,20247300
2010-04-16,248.5700,247.4000,251.1400,244.5500,26805200
2010-04-15,245.7800,248.9200,249.0300,245.5100,13456600
2010-04-14,245.2800,245.6900,245.8100,244.0700,14431300
2010-04-13,241.8600,242.4300,242.8000,241.1100,10936100
2010-04-12,242.2000,242.2900,243.0700,241.8100,11893800
2010-04-09,241.4300,241.7900,241.8900,240.4600,11935100
2010-04-08,240.4400,239.9500,241.5400,238.0400,20463900
2010-04-07,239.5500,240.6000,241.9200,238.6600,22446500
2010-04-06,238.2000,239.5400,240.2400,237.0000,15964900
2010-04-05,234.9800,238.4900,238.5100,234.7700,24446700
2010-04-01,237.4100,235.9700,238.7300,232.7500,21540900
2010-03-31,235.4900,235.0000,236.6100,234.4600,15380700
2010-03-30,236.6000,235.8500,237.4800,234.2500,18832500
2010-03-29,233.0000,232.3900,233.8700,231.6200,19312300
2010-03-26,228.9500,230.9000,231.9500,228.5500,22888400
2010-03-25,230.9200,226.6500,230.9700,226.2500,19367300
2010-03-24,227.6400,229.3700,230.2000,227.5100,21349300
2010-03-23,225.6400,228.3600,228.7800,224.1000,21515400
2010-03-22,220.4700,224.7500,226.0000,220.1500,16300700
2010-03-19,224.7900,222.2500,225.2400,221.2300,19980200
2010-03-18,224.1000,224.6500,225.0000,222.6100,12218200
2010-03-17,224.9000,224.1200,226.4500,223.2700,16105600
2010-03-16,224.1800,224.4500,224.9800,222.5100,15961000
2010-03-15,225.3800,223.8400,225.5000,220.2500,17625100
2010-03-12,227.3700,226.6000,227.7300,225.7500,14868700
2010-03-11,223.9100,225.5000,225.5000,223.3200,14489300
2010-03-10,223.8300,224.8400,225.4800,223.2000,21293500
2010-03-09,218.3100,223.0200,225.0000,217.8900,32866400
2010-03-08,220.0100,219.0800,220.0900,218.2500,15353200
2010-03-05,214.9400,218.9500,219.7000,214.6300,32129300
2010-03-04,209.2800,210.7100,210.9200,208.6300,13072900
2010-03-03,208.9400,209.3300,209.8700,207.9400,13287600
2010-03-02,209.9300,208.8500,210.8300,207.7400,20233800
2010-03-01,205.7500,208.9900,209.5000,205.4500,19646200
2010-02-26,202.3800,204.6200,205.1700,202.0000,18123600
2010-02-25,197.3800,202.0000,202.8600,196.8900,23754500
2010-02-24,198.2300,200.6600,201.4400,197.8400,16448800
2010-02-23,200.0000,197.0600,201.3300,195.7100,20539100
2010-02-22,202.3400,200.4200,202.5000,199.1900,13948700
2010-02-19,201.8600,201.6700,203.2000,201.1100,14838200
2010-02-18,201.6300,202.9300,203.8900,200.9200,15100900
2010-02-17,204.1900,202.5500,204.3100,200.8600,15585600
2010-02-16,201.9400,203.4000,203.6900,201.5200,19419200
2010-02-12,198.1100,200.3800,201.6400,195.5000,23409600
2010-02-11,194.8800,198.6700,199.7500,194.0600,19655200
2010-02-10,195.8900,195.1200,196.6000,194.2600,13227200
2010-02-09,196.4200,196.1900,197.5000,194.7500,22603100
2010-02-08,195.6900,194.1200,197.8800,194.0000,17081100
2010-02-05,192.6300,195.4600,196.0000,190.8500,30368100
2010-02-04,196.7300,192.0500,198.3700,191.5700,27059000
2010-02-03,195.1700,199.2300,200.2000,194.4200,21976000
2010-02-02,195.9100,195.8600,196.3200,193.3800,24940800
2010-02-01,192.3700,194.7300,196.0000,191.3000,26781300
2010-01-29,201.0800,192.0600,202.2000,190.2500,44498300
2010-01-28,204.9300,199.2900,205.5000,198.7000,41910800
2010-01-27,206.8500,207.8800,210.5800,199.5300,61520300
2010-01-26,205.9500,205.9400,213.7100,202.5800,66682500
2010-01-25,202.5100,203.0700,204.7000,200.1900,38060700
2010-01-22,206.7800,197.7500,207.5000,197.1600,31491700
2010-01-21,212.0800,208.0700,213.3100,207.2100,21719800
2010-01-20,214.9100,211.7300,215.5500,209.5000,21862600
2010-01-19,208.3300,215.0400,215.1900,207.2400,26071700
2010-01-15,210.9300,205.9300,211.6000,205.8700,21216700
2010-01-14,210.1100,209.4300,210.4600,209.0200,15460500
2010-01-13,207.8700,210.6500,210.9300,204.1000,21639000
2010-01-12,209.1900,207.7200,209.7700,206.4200,21230700
2010-01-11,212.8000,210.1100,213.0000,208.4500,16508200
2010-01-08,210.3000,211.9800,212.0000,209.0600,15986100
2010-01-07,211.7500,210.5800,212.0000,209.0500,17040400
2010-01-06,214.3800,210.9700,215.2300,210.7500,19720000
2010-01-05,214.6000,214.3800,215.5900,213.2500,21496600
2010-01-04,213.4300,214.0100,214.5000,212.3800,17633200
2009-12-31,213.1300,210.7300,213.3500,210.5600,12586100
2009-12-30,208.8300,211.6400,212.0000,208.3100,14717300
2009-12-29,212.6300,209.1000,212.7200,208.7300,15900200
2009-12-28,211.7200,211.6100,213.9500,209.6100,23020200
2009-12-24,203.5500,209.0400,209.3500,203.3500,17888900
2009-12-23,201.2000,202.1000,202.3800,200.8100,12340200
2009-12-22,199.4400,200.3600,200.8500,198.6600,12482700
2009-12-21,196.0500,198.2300,199.7500,195.6700,21853800
2009-12-18,193.1700,195.4300,195.5000,192.6000,21741800
2009-12-17,194.2600,191.8600,195.0000,191.0000,13887100
2009-12-16,195.1000,195.0300,196.5000,194.5500,12606600
2009-12-15,195.8300,194.1700,197.5100,193.2700,14980700
2009-12-14,195.3700,196.9800,197.4300,192.5600,17706800
2009-12-11,197.7800,194.6700,198.0000,193.4300,15349100
2009-12-10,199.5000,196.4300,199.7000,196.1200,17488200
2009-12-09,191.2800,197.8000,198.1600,190.3100,24456500
2009-12-08,189.3600,189.8700,192.3500,188.7000,24657100
2009-12-07,193.3200,188.9500,193.7700,188.6800,25527100
